JSHSHIR,NS10_CODE,NS11_CODE,NA2_CODE,MONTH,NAC,UPL,YEAR,DISTRICT_NAME
YTT_002209,26,2607,130,11,845290.0875740901,836081.6239735204,2026,Sergeli tumani
YTT_004707,26,2610,100,8,3815202.149832201,3604130.265314215,2026,Uchtepa tumani
YTT_003075,26,5026,172,12,6868828.29643349,5858539.130502347,2026,Toshkent shahri (maxsus toifa)
YTT_003669,26,2602,100,11,4682317.085922637,4677431.657307422,2026,Mirzo Ulug'bek tumani
YTT_001168,5026,2606,1,10,6822437.149295443,4991928.513513732,2026,Chilonzor tumani
YTT_001256,26,2609,99,9,3714146.1094425153,2899867.7687203833,2026,Olmazor tumani
YTT_001909,26,2610,47,6,4647396.063752239,3388012.8464855887,2026,Uchtepa tumani
YTT_003905,26,2607,51,1,5104119.923473282,5030325.9895129185,2026,Sergeli tumani
YTT_003675,26,2612,38,4,2409925.243655848,2400856.6590272216,2026,Yangihayot tumani
YTT_004883,26,2610,1,7,228764.0361068494,174197.8414175752,2026,Uchtepa tumani
YTT_003960,26,2611,130,1,1186559.315014041,897469.5177157931,2026,Bektemir tumani
YTT_000537,26,2608,1,1,1320665.052554885,943329.5380658798,2026,Yashnobod tumani
YTT_001755,26,5026,181,9,5976511.86640858,5391468.683165052,2026,Toshkent shahri (maxsus toifa)
YTT_000124,26,5026,99,3,814427.6379494768,655567.5204428459,2026,Toshkent shahri (maxsus toifa)
YTT_002378,26,2609,100,1,9941353.996906163,7833211.872827068,2026,Olmazor tumani
YTT_004788,26,2601,186,10,504495.17382809013,413022.7523321041,2026,Mirobod tumani
YTT_000352,26,2601,32,4,2142353.7118759775,2028373.7177390123,2026,Mirobod tumani
YTT_003575,26,2612,47,6,3399117.487359824,2887569.229735546,2026,Yangihayot tumani
YTT_002683,26,2612,47,1,154787.69068695532,109315.76744817365,2026,Yangihayot tumani
YTT_003495,26,2605,32,8,3581493.9531797697,3114352.2271281425,2026,Shayxontohur tumani
YTT_000157,26,2604,38,11,7231424.361419333,6874397.286390567,2026,Yakkasaroy tumani
YTT_002882,26,2611,100,2,4939265.323941818,4792327.584529155,2026,Bektemir tumani
YTT_002394,26,2611,1,2,35348823.330762975,32685351.58436105,2026,Bektemir tumani
YTT_002762,26,2607,51,2,2089835.1306546298,1480981.4181202704,2026,Sergeli tumani
YTT_003483,26,2604,172,4,6343784.221088781,4601255.96071151,2026,Yakkasaroy tumani
YTT_003480,26,2611,172,4,6534561.530388224,5298274.903755845,2026,Bektemir tumani
YTT_003684,26,2612,134,12,963809.409347744,900955.770682494,2026,Yangihayot tumani
YTT_003928,26,2608,32,6,1705016.3571192313,1342011.863538101,2026,Yashnobod tumani
YTT_004909,26,2609,38,5,1167746.005367319,1030618.8780647186,2026,Olmazor tumani
YTT_004098,26,2610,32,8,1087972.3695351467,999850.1942477346,2026,Uchtepa tumani
YTT_001236,26,2604,186,3,13072286.639396027,10936373.25903489,2026,Yakkasaroy tumani
YTT_000368,26,2601,172,6,2204752.9241604977,1697190.8751834638,2026,Mirobod tumani
YTT_003048,26,5026,47,6,163568.54521150203,116840.3056086072,2026,Toshkent shahri (maxsus toifa)
YTT_000927,26,2609,181,4,270100.0963863048,209758.1521619476,2026,Olmazor tumani
YTT_003320,26,2601,47,4,3469932.621903007,2996780.48570784,2026,Mirobod tumani
YTT_002006,26,2602,32,7,11773816.934440993,11031828.828579726,2026,Mirzo Ulug'bek tumani
YTT_003803,26,2609,172,2,9240764.375301212,6776662.328045904,2026,Olmazor tumani
YTT_001066,26,5026,51,6,4733761.778727319,3588053.1903387858,2026,Toshkent shahri (maxsus toifa)
YTT_004342,26,2608,47,2,11481351.810749931,9825500.050780812,2026,Yashnobod tumani
YTT_000154,26,2606,100,8,974703.6353556681,836786.3927730133,2026,Chilonzor tumani
YTT_001285,26,2602,181,2,5694719.928463703,4973203.190660368,2026,Mirzo Ulug'bek tumani
YTT_002866,26,2604,172,3,478972.23465181445,474739.4022327515,2026,Yakkasaroy tumani
YTT_003231,26,2603,134,8,2695100.051600359,2140779.979611357,2026,Yunusobod tumani
YTT_003322,26,2601,99,10,3450178.535439632,2926766.6973230317,2026,Mirobod tumani
YTT_002137,26,5026,130,6,10527544.21485179,10386909.879930073,2026,Toshkent shahri (maxsus toifa)
YTT_002022,26,5026,100,10,498511.4760850289,438609.5907153636,2026,Toshkent shahri (maxsus toifa)
YTT_000701,26,2607,99,12,1857042.3377422532,1582205.92725626,2026,Sergeli tumani
YTT_002043,26,2601,46,4,3355712.943443716,2889511.8058895147,2026,Mirobod tumani
YTT_002000,26,2601,38,3,4012692.1068457165,3946509.0715789585,2026,Mirobod tumani
YTT_000406,26,2606,182,5,3652488.403164543,3266297.776953056,2026,Chilonzor tumani
YTT_003764,26,2612,38,1,1156147.5999202286,992243.2296204725,2026,Yangihayot tumani
YTT_004861,26,2602,100,12,412283.1242879674,361245.10771875025,2026,Mirzo Ulug'bek tumani
YTT_000708,26,2604,134,4,11457189.303433979,10678696.830668323,2026,Yakkasaroy tumani
YTT_002924,26,2609,38,7,491312.8956443086,373733.9718408932,2026,Olmazor tumani
YTT_001437,26,2610,47,12,11671270.669033242,8417799.560181905,2026,Uchtepa tumani
YTT_003047,26,2607,182,8,10803557.788981635,9280975.614226203,2026,Sergeli tumani
YTT_004746,26,2601,134,8,5924887.846598687,5626119.415141682,2026,Mirobod tumani
YTT_004102,5026,2609,38,1,6166745.788967988,4960898.4344643,2026,Olmazor tumani
YTT_002465,26,2606,47,2,2494484.0877949167,2409484.333819537,2026,Chilonzor tumani
YTT_000244,26,2611,99,7,4074449.913589828,2937876.3279925287,2026,Bektemir tumani
YTT_000434,26,2611,32,3,13759347.56509416,12976437.280074978,2026,Bektemir tumani
YTT_003753,26,2601,199,12,21997234.95698203,20434461.88744244,2026,Mirobod tumani
YTT_001797,26,2603,47,12,18006169.877300497,15630395.602772491,2026,Yunusobod tumani
YTT_000105,5026,2610,47,12,9536888.926360432,8458762.448653365,2026,Uchtepa tumani
YTT_002372,26,2611,100,2,2247522.694622323,2203953.7439788477,2026,Bektemir tumani
YTT_002724,26,5026,100,11,2980900.5722832144,2404838.894420105,2026,Toshkent shahri (maxsus toifa)
YTT_004347,26,5026,182,3,321221.7428647733,311355.16085921414,2026,Toshkent shahri (maxsus toifa)
YTT_000887,26,2604,100,11,199928.57283116318,170852.0285935352,2026,Yakkasaroy tumani
YTT_001174,26,2602,99,5,15809698.738492876,14968229.41474222,2026,Mirzo Ulug'bek tumani
YTT_003869,26,2607,99,2,6491645.532242926,5371969.445615952,2026,Sergeli tumani
YTT_004172,26,2610,38,11,326557.2415141838,306518.15025861486,2026,Uchtepa tumani
YTT_002937,26,2609,46,6,204879.6674076014,153664.60017785296,2026,Olmazor tumani
YTT_004849,26,2610,172,2,10420315.690826738,8904590.138089523,2026,Uchtepa tumani
YTT_000832,26,2607,181,10,1031535.7564453032,759269.5912987174,2026,Sergeli tumani
YTT_002901,26,2609,182,5,4929970.585677545,4611401.9877791265,2026,Olmazor tumani
YTT_003078,26,2608,181,1,9637642.133095594,8135841.858075476,2026,Yashnobod tumani
YTT_002915,26,2611,47,4,7265941.458980644,6699048.168342732,2026,Bektemir tumani
YTT_003879,26,2602,181,12,3817872.964123697,2943911.8620073125,2026,Mirzo Ulug'bek tumani
YTT_002169,26,2605,38,6,5965388.532746381,5853250.3772685435,2026,Shayxontohur tumani
YTT_003971,26,2609,182,7,2128163.6718418566,1693286.4736650123,2026,Olmazor tumani
YTT_002696,26,2612,134,2,9510015.592870284,7497558.302193707,2026,Yangihayot tumani
YTT_000193,26,2606,99,2,4827191.892711005,3735332.0996884983,2026,Chilonzor tumani
YTT_003070,26,2602,99,5,462650.59157906176,441226.6010787917,2026,Mirzo Ulug'bek tumani
YTT_003631,26,2607,46,2,735283.8107394692,694022.8527829491,2026,Sergeli tumani
YTT_004259,26,2601,186,7,11216383.754748898,10764725.06870723,2026,Mirobod tumani
YTT_004502,26,2602,130,10,6279221.408767168,6144052.401719756,2026,Mirzo Ulug'bek tumani
YTT_001129,26,2607,46,7,1722889.7043573163,1706785.3755504948,2026,Sergeli tumani
YTT_001679,26,2604,100,7,6621374.824267402,5201999.145737813,2026,Yakkasaroy tumani
YTT_001147,26,2604,51,6,575908.7455819105,507181.25827453483,2026,Yakkasaroy tumani
YTT_001222,26,2605,199,10,3952350.323765151,3756630.902310887,2026,Shayxontohur tumani
YTT_001265,26,2611,182,1,8940523.713337678,6540579.078280231,2026,Bektemir tumani
YTT_003386,26,5026,134,9,3564399.721173523,3054501.002501799,2026,Toshkent shahri (maxsus toifa)
YTT_000256,26,2604,38,1,477347.1391201429,370101.58940972266,2026,Yakkasaroy tumani
YTT_000810,26,2609,100,12,158013.65677642732,134941.7785327885,2026,Olmazor tumani
YTT_002040,26,5026,130,10,6360569.711406835,4600113.503100792,2026,Toshkent shahri (maxsus toifa)
YTT_002176,26,2609,181,10,8368579.183532429,7268480.611678325,2026,Olmazor tumani
YTT_001104,5026,2606,46,2,343274.49296673504,244914.85909397664,2026,Chilonzor tumani
YTT_001758,26,5026,182,4,2175074.773643589,2058439.2925592414,2026,Toshkent shahri (maxsus toifa)
YTT_000943,26,2612,1,9,14493816.14757707,12837679.161417197,2026,Yangihayot tumani
YTT_001657,26,2609,46,1,3766338.212488812,3721684.2259299294,2026,Olmazor tumani
YTT_002165,5026,2603,181,3,1787498.6202676697,1713200.125470186,2026,Yunusobod tumani
YTT_004387,26,2609,182,3,2032333.4388077022,1444466.3351049707,2026,Olmazor tumani
YTT_001967,26,5026,199,12,2173397.499342292,1571460.518157959,2026,Toshkent shahri (maxsus toifa)
YTT_000087,26,2603,46,2,8821546.741834959,8149224.7780228015,2026,Yunusobod tumani
YTT_003152,26,2602,172,9,6379586.353196225,4946041.271834912,2026,Mirzo Ulug'bek tumani
YTT_003772,26,2603,38,8,6948106.7207035655,5328100.420222544,2026,Yunusobod tumani
YTT_001208,26,2606,32,3,797225.748469388,635686.2075608437,2026,Chilonzor tumani
YTT_003831,26,2605,100,7,1394975.2887871505,1390056.8105716296,2026,Shayxontohur tumani
YTT_004830,26,2606,130,10,8083077.604953167,7406520.178148691,2026,Chilonzor tumani
YTT_004776,26,2606,100,12,5057166.366164961,4828484.464480747,2026,Chilonzor tumani
YTT_004077,26,2603,1,5,2320242.3750604144,1726702.1098095372,2026,Yunusobod tumani
YTT_000150,26,2604,199,3,4723562.309137559,4420939.953913549,2026,Yakkasaroy tumani
YTT_002031,26,2611,199,12,5969985.8276851885,4706314.350857402,2026,Bektemir tumani
YTT_001164,26,2610,38,2,12336927.906023297,11960427.064755134,2026,Uchtepa tumani
YTT_004126,26,2603,38,5,1579256.5665730848,1307988.772979094,2026,Yunusobod tumani
YTT_000109,26,2606,182,2,2771574.4179969155,2199999.3277822486,2026,Chilonzor tumani
YTT_000287,26,2606,32,3,5136301.19660816,4306576.360231287,2026,Chilonzor tumani
YTT_001331,26,2612,38,11,2631298.71961494,2624814.9537706673,2026,Yangihayot tumani
YTT_000026,26,2608,47,1,2173064.4948273324,1819242.312179532,2026,Yashnobod tumani
YTT_003586,26,2606,186,10,132005.0634504599,127479.43276098579,2026,Chilonzor tumani
YTT_003263,26,2612,32,1,3962548.206695002,3523601.093318199,2026,Yangihayot tumani
YTT_004947,26,2605,47,1,6745346.741848397,6406401.971993687,2026,Shayxontohur tumani
YTT_000023,26,2601,181,7,6962629.813379553,5371857.658951259,2026,Mirobod tumani
YTT_000057,26,2604,186,10,1364689.0571895589,1062870.3199164674,2026,Yakkasaroy tumani
YTT_000864,26,2602,100,5,733523.870810112,638526.3176041434,2026,Mirzo Ulug'bek tumani
YTT_001153,26,2602,47,11,4371978.584797843,3862736.5165142,2026,Mirzo Ulug'bek tumani
YTT_004846,26,2603,38,7,628364.6538465256,576550.5208993718,2026,Yunusobod tumani
YTT_001372,5026,2601,186,9,1156810.9711900363,948681.1299406812,2026,Mirobod tumani
YTT_002558,26,2607,47,12,8570719.0803037,8482039.970121833,2026,Sergeli tumani
YTT_004309,26,2606,186,7,3535018.1365272687,3251587.6796810594,2026,Chilonzor tumani
YTT_004735,26,2608,134,11,6954599.284163225,6454676.362054042,2026,Yashnobod tumani
YTT_003337,26,2610,172,2,11448681.446486756,8622765.796039613,2026,Uchtepa tumani
YTT_001003,26,2606,46,11,2760297.936635111,2339978.5556943533,2026,Chilonzor tumani
YTT_002565,26,2601,134,2,1423340.8543313653,1170844.1630715935,2026,Mirobod tumani
YTT_000366,26,2607,182,9,1252632.7609357035,1019513.0500843636,2026,Sergeli tumani
YTT_002669,26,2607,46,4,3484753.8291660547,3091576.406954794,2026,Sergeli tumani
YTT_001133,26,2610,32,2,3142477.072232099,2388328.989106498,2026,Uchtepa tumani
YTT_001408,26,2604,99,10,4601017.745116957,4260341.418824674,2026,Yakkasaroy tumani
YTT_004376,26,2612,199,10,470772.787965067,446682.22455690254,2026,Yangihayot tumani
YTT_001430,26,2606,134,11,11023878.421599213,9023232.247668892,2026,Chilonzor tumani
YTT_002312,26,2612,99,2,3560649.7893408444,3267227.9369402956,2026,Yangihayot tumani
YTT_002048,26,2603,51,3,783522.1073275668,551901.2707302268,2026,Yunusobod tumani
YTT_003004,26,2602,100,8,14478239.386390097,13020904.531183125,2026,Mirzo Ulug'bek tumani
YTT_000839,26,2608,134,12,4711357.325804264,3538224.1174759725,2026,Yashnobod tumani
YTT_003724,26,2606,186,5,1529117.3663170824,1162065.1118417392,2026,Chilonzor tumani
YTT_000332,26,2605,38,6,7859529.765262961,6106929.795675469,2026,Shayxontohur tumani
YTT_004644,26,2609,181,4,5975491.0071237255,5319334.4252540395,2026,Olmazor tumani
YTT_002769,26,2607,46,10,5333161.530574377,3981354.847782831,2026,Sergeli tumani
YTT_000410,26,2606,134,5,1292625.1083985777,1217145.2395867517,2026,Chilonzor tumani
YTT_003318,26,2610,47,1,12509850.770386497,9474396.925951466,2026,Uchtepa tumani
YTT_001073,26,5026,32,1,153037.3026658808,140762.58964686227,2026,Toshkent shahri (maxsus toifa)
YTT_004858,26,2611,134,4,5723780.690899154,4467985.127005232,2026,Bektemir tumani
YTT_001574,26,2606,182,6,2043709.951730217,1516642.4520979482,2026,Chilonzor tumani
YTT_000402,26,2606,130,10,784884.0300428827,727602.9533069324,2026,Chilonzor tumani
YTT_002952,26,2607,1,3,2025386.0139547847,1772083.134400024,2026,Sergeli tumani
YTT_000906,26,2612,38,5,3330776.089452955,2472793.9465715,2026,Yangihayot tumani
YTT_004470,26,2608,46,6,4520315.66675104,4488665.280569746,2026,Yashnobod tumani
YTT_004758,26,2603,100,10,5570245.015576432,4386973.932267853,2026,Yunusobod tumani
YTT_003200,26,2610,181,8,2146973.143309943,1607610.813297151,2026,Uchtepa tumani
YTT_001337,26,2606,38,5,2527051.3271397827,2174549.8136536204,2026,Chilonzor tumani
YTT_003089,26,2602,134,2,10260766.92658521,9431907.00422137,2026,Mirzo Ulug'bek tumani
YTT_001628,26,2602,130,12,364631.1569700838,338053.16170417954,2026,Mirzo Ulug'bek tumani
YTT_001124,5026,2610,186,11,425565.70101853914,359380.32586492936,2026,Uchtepa tumani
YTT_003752,26,2603,100,8,3825791.3909924086,3474269.3317897106,2026,Yunusobod tumani
YTT_003522,26,2607,100,2,7589440.169161557,6874960.662689499,2026,Sergeli tumani
YTT_004809,26,2601,100,7,852188.3405394033,734793.9607247093,2026,Mirobod tumani
YTT_002404,26,2608,134,1,14652696.017651852,11976651.67235435,2026,Yashnobod tumani
YTT_001564,26,2610,181,3,1306756.3749674857,1157037.621115783,2026,Uchtepa tumani
YTT_001626,26,2611,100,7,2739682.222061853,1933497.5922763238,2026,Bektemir tumani
YTT_002832,26,2608,134,11,2096850.906818097,1481541.3588066744,2026,Yashnobod tumani
YTT_002658,26,2604,182,5,6872897.881520739,6081745.320074759,2026,Yakkasaroy tumani
YTT_002984,26,2602,32,1,27958837.281307716,22554114.349782243,2026,Mirzo Ulug'bek tumani
YTT_004262,26,2609,130,8,2442794.439586122,1772767.7496105195,2026,Olmazor tumani
YTT_003349,26,2604,38,6,8281699.182137199,7255607.487402998,2026,Yakkasaroy tumani
YTT_003239,26,5026,1,2,9476964.989779003,8942839.752976572,2026,Toshkent shahri (maxsus toifa)
YTT_004359,26,2610,100,12,3277453.7329678903,2381893.2470750352,2026,Uchtepa tumani
YTT_002487,26,2608,182,5,3939609.3857963816,3549287.630767014,2026,Yashnobod tumani
YTT_004569,26,2611,182,3,13486813.866071995,11376546.280649196,2026,Bektemir tumani
YTT_001475,26,2602,186,4,9115714.81451859,6887403.6848697,2026,Mirzo Ulug'bek tumani
YTT_001318,26,2611,32,11,10767309.280931538,9180445.708641566,2026,Bektemir tumani
YTT_003439,26,2612,1,1,11836460.412170663,11590394.579781028,2026,Yangihayot tumani
YTT_003494,26,2601,38,9,1749959.5436813065,1354309.345270713,2026,Mirobod tumani
YTT_002479,26,2606,172,6,6257815.88879016,5868437.951283986,2026,Chilonzor tumani
YTT_004930,26,2605,47,7,5636673.941817419,4840248.000771349,2026,Shayxontohur tumani
YTT_003182,26,2610,47,4,7359812.025185108,5242404.457913024,2026,Uchtepa tumani
YTT_001918,26,2603,46,1,6096762.806887113,5839893.141517053,2026,Yunusobod tumani
YTT_004611,26,2604,46,8,5415812.796567404,5251406.743391576,2026,Yakkasaroy tumani
YTT_000790,26,2604,38,8,22993431.987736374,20105107.88031313,2026,Yakkasaroy tumani
YTT_002630,26,2610,181,2,140584.63374254483,100808.49352553661,2026,Uchtepa tumani
YTT_001619,5026,2608,134,3,9264124.670879707,8855864.076365793,2026,Yashnobod tumani
YTT_001722,26,2606,46,7,4093675.5180320824,3310650.33418208,2026,Chilonzor tumani
YTT_003397,26,2601,130,12,1302403.3746826362,973743.5874255502,2026,Mirobod tumani
YTT_000750,26,2612,134,4,617881.278871733,587926.2255099289,2026,Yangihayot tumani
YTT_000621,26,2603,130,8,662860.3306143512,564832.7651041189,2026,Yunusobod tumani
YTT_000436,26,2609,130,1,3223186.994249842,2663978.5359299206,2026,Olmazor tumani
YTT_004646,26,2609,100,3,7062860.0526367305,5725679.213966549,2026,Olmazor tumani
YTT_002624,26,2606,51,11,15047324.358368417,11024544.586004615,2026,Chilonzor tumani
YTT_000768,26,2606,134,5,22889298.943069827,19347163.31897946,2026,Chilonzor tumani
YTT_004800,26,2607,46,10,10357344.064089952,9569065.777223825,2026,Sergeli tumani
YTT_002575,26,2605,47,7,697541.110714355,582904.715302107,2026,Shayxontohur tumani
YTT_002193,26,2612,186,2,1147578.9558057415,1001316.1146720415,2026,Yangihayot tumani
YTT_003594,26,5026,47,2,775534.8967491139,553568.0373044388,2026,Toshkent shahri (maxsus toifa)
YTT_003067,26,2607,172,5,1656486.6055292857,1518743.2679708423,2026,Sergeli tumani
YTT_003515,26,2601,134,9,316864.44717051036,309158.43782780203,2026,Mirobod tumani
YTT_001955,26,2610,38,3,2971861.52870872,2948063.229652207,2026,Uchtepa tumani
YTT_004241,26,2605,46,1,3766217.657334069,3217607.5265525416,2026,Shayxontohur tumani
YTT_001681,26,2610,182,1,6230824.204644122,4577418.504275845,2026,Uchtepa tumani
YTT_001701,26,2605,186,11,446329.72200757894,396318.91949597694,2026,Shayxontohur tumani
YTT_000695,5026,2601,172,5,2162200.2013864866,2087658.8593165148,2026,Mirobod tumani
YTT_004879,5026,2604,99,1,6062513.411822134,5651481.0278685475,2026,Yakkasaroy tumani
YTT_000727,26,2610,182,6,325442.1118893949,286447.3162045879,2026,Uchtepa tumani
YTT_003005,5026,2601,47,8,10386279.8677223,9715857.705462387,2026,Mirobod tumani
YTT_002711,26,2606,99,5,2700769.90834532,2678379.5682039363,2026,Chilonzor tumani
YTT_001985,26,2601,182,6,1094429.3131284174,1090998.208717692,2026,Mirobod tumani
YTT_002775,26,2610,186,4,2164044.4137589033,1737439.4111061962,2026,Uchtepa tumani
YTT_001854,26,2608,134,2,11533232.57532519,9135758.66969231,2026,Yashnobod tumani
YTT_004462,26,2605,199,7,3610156.5256247777,3449921.5519181355,2026,Shayxontohur tumani
YTT_003402,26,5026,181,1,2657984.4330740054,1920547.5287527356,2026,Toshkent shahri (maxsus toifa)
YTT_000145,26,5026,99,12,5688543.48647652,4751966.806578428,2026,Toshkent shahri (maxsus toifa)
YTT_002019,26,2604,51,1,116801.81838720116,105186.75841345925,2026,Yakkasaroy tumani
YTT_002305,26,2609,181,6,21628457.36594323,16850936.09880936,2026,Olmazor tumani
YTT_003051,26,2612,181,12,1740109.568751692,1518090.6614259512,2026,Yangihayot tumani
YTT_003974,26,2605,1,11,6452567.019180952,5701495.762485993,2026,Shayxontohur tumani
YTT_002890,26,2604,32,3,2149873.8748490578,1888864.6222358358,2026,Yakkasaroy tumani
YTT_004094,26,2608,51,4,7311040.22709831,5997267.836115298,2026,Yashnobod tumani
YTT_001591,26,2605,130,3,4771485.065151678,3670688.9646586305,2026,Shayxontohur tumani
YTT_001345,26,2606,130,3,2188353.0656833854,2019510.700598077,2026,Chilonzor tumani
YTT_001889,26,2601,134,3,88867.62301038585,68498.512695403,2026,Mirobod tumani
YTT_000807,26,2608,199,11,1387984.6692819772,1087188.7513070174,2026,Yashnobod tumani
YTT_003568,26,2606,47,4,6434436.349552637,6259961.068302246,2026,Chilonzor tumani
YTT_000583,26,5026,47,11,1917758.0962872277,1786818.016222046,2026,Toshkent shahri (maxsus toifa)
YTT_004196,26,2606,199,2,15790142.14183604,13225642.20133666,2026,Chilonzor tumani
YTT_004965,26,5026,1,10,1554732.8560638034,1498412.2120253695,2026,Toshkent shahri (maxsus toifa)
YTT_003890,26,2605,38,5,2011095.0685550764,1424770.790593502,2026,Shayxontohur tumani
